Name: 无线财经体育, URL: http://51.159.104.29:8080/action/index.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 201ms
Name: 明珠台, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-reallifenz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1498ms
Name: 明珠台, URL: https://ss3.domint.net:3108/zol_str/vzol/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1524ms
Name: 明珠台, URL: https://digicom.hls.iptvdc.com/motorstv/tracks-v1a1/mono.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1535ms
Name: 明珠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=st2.worldkast.com/8004/8004/chunklist_w1315793139.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1632ms
Name: 明珠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=205.164.56.130:1935/tvsur81/tvsur81/playlist.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1637ms
Name: 明珠台, URL: http://epg.112114.xyz/douyu/218859, Date: 03-30-2024, Resolution: None, Response Time: 1790ms
Name: 明珠台, URL: https://5f22d76e220e1.streamlock.net:443/primafree/primafree/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1805ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1938ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1938ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-10800&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1939ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_4/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1944ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1945ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1946ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1951ms
Name: 明珠台, URL: https://edge02.odtv.az/o8/bloomberg/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1972ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2159ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2300ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-18000&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2301ms
Name: 明珠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2302ms
Name: 明珠台, URL: http://mytv.dothome.co.kr/ch/catv/7.php, Date: 03-30-2024, Resolution: None, Response Time: 3689ms
Name: 星河台, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 142ms
Name: 星河台, URL: https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1306ms
Name: 星河台, URL: http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1966ms
Name: 星河台, URL: https://dai2.xumo.com/xumocdn/p=redbox&deviceid=&is_lat=&subp=RedboxdesktopWebLinux/amagi_hls_data_xumo1212A-newsmaxxumo/CDN/playlist.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 864ms
Name: 星河台, URL: https://turkmedya-live.ercdn.net/tv360/tv360.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 964ms
Name: 星河台, URL: https://epg.pw/stream/c559d1a8812da9564657e62bf1f132f2a5261c7372fcc995ed870ec6b96eac8d.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 1081ms
Name: 星河台, URL: http://62.210.209.138:41000/movie/v52/v43/5887.mp4, Date: 03-30-2024, Resolution: 1280x718, Response Time: 192ms
Name: 星河台, URL: https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 2887ms
Name: 星河台, URL: http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8, Date: 03-30-2024, Resolution: 1024x576, Response Time: 462ms
Name: 星河台, URL: http://222.89.107.42:9876/tsfile/live/0017_5.m3u8, Date: 03-30-2024, Resolution: 720x576, Response Time: 563ms
Name: 星河台, URL: http://158.69.124.9:1935/5aabtv/5aabtv/chunklist_w642807911.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 47ms
Name: 星河台, URL: http://68.235.48.51:1935/CableLatino/88stereo/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 66ms
Name: 星河台, URL: http://k3.usastreams.com/CableLatino/88stereo/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 83ms
Name: 星河台, URL: https://edgesport-rakuten-samsung.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 102ms
Name: 星河台, URL: https://d10rltuy0iweup.cloudfront.net/ATNNAT/myStream/chunklist_w2121902183.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 106ms
Name: 星河台, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist_b1800000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 110ms
Name: 星河台, URL: https://d76toswjmqqzm.cloudfront.net/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 147ms
Name: 星河台, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist_b1800000.m3u8?1147504741&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 149ms
Name: 星河台, URL: http://198.16.100.90:8278/axn_twn/playlist.m3u8?tid=MA1A8358225083582250&ct=19193&tsum=105511aaad1c3ff86d7489e83e18b209, Date: 03-30-2024, Resolution: None, Response Time: 168ms
Name: 星河台, URL: http://198.16.100.90:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb, Date: 03-30-2024, Resolution: None, Response Time: 170ms
Name: 星河台, URL: https://thefirst-vizio.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 176ms
Name: 星河台, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist_b1500000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 190ms
Name: 星河台, URL: http://cdn19.live247stream.com/channely/tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 259ms
Name: 星河台, URL: https://tv-trtturk.medya.trt.com.tr/master_720.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 323ms
Name: 星河台, URL: https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/masterp_480p@3.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 342ms
Name: 星河台, URL: https://tv-trtcocuk.live.trt.com.tr/master_720.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 419ms
Name: 星河台, URL: https://stream.ecable.tv/afrobeats/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 423ms
Name: 星河台, URL: https://tv-trtcocuk.live.trt.com.tr/master.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 430ms
Name: 星河台, URL: https://cdnlive.myspirit.tv/LS-ATL-43240-2/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 432ms
Name: 星河台, URL: https://stream.ecable.tv/afrobeats/tracks-v1a1/mono.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 445ms
Name: 星河台, URL: http://63b03f7689049.streamlock.net:1935/live/7/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 460ms
Name: 星河台, URL: https://svs.itworkscdn.net/syriatvlive/syriatv.smil/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 506ms
Name: 星河台, URL: https://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_paris_pg_4dg_27027_paris_pg18_188_hls.smil/chunklist_b1400000_t64NDgwcA==.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 513ms
Name: 星河台, URL: https://showturk.blutv.com/blutv_showturk2/live.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 523ms
Name: 星河台, URL: http://tv-trtarabi.live.trt.com.tr/master.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 527ms
Name: 星河台, URL: https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/masterp_480p@5.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 539ms
Name: 星河台, URL: https://dpp-qmusicnl-live.akamaized.net/streamx/QmusicNL_720p.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 577ms
Name: 星河台, URL: http://stream01.vnet.am/ParamountChannel/mono.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 622ms
Name: 星河台, URL: https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 648ms
Name: 星河台, URL: https://30a-tv.com/music.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 649ms
Name: 星河台, URL: https://deb10stream.duckdns.org/hls/stream.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 738ms
Name: 星河台, URL: http://myott.top/stream/DT6QU63K5VX/317.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 776ms
Name: 星河台, URL: http://myott.top/stream/DT6QU63K5VX/138.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 783ms
Name: 星河台, URL: https://stream01.vnet.am/Boomerang/mono.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 797ms
Name: 星河台, URL: http://k3.usastreams.com:1935/CableLatino/88stereo/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 864ms
Name: 星河台, URL: https://cdn3.skygo.mn/live/disk1/Education/DASH-FTA/Education.mpd, Date: 03-30-2024, Resolution: None, Response Time: 913ms
Name: 星河台, URL: http://live.netmaxtv.com:8080/live/live/HasBahCa.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 915ms
Name: 星河台, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist_b1300000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 938ms
Name: 星河台, URL: https://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 979ms
Name: 星河台, URL: https://6bda80f950a748f2870036a8a4825727.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-73-OML-BRIGHTCOVE/mt/brightcove/73/hls/master/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1231ms
Name: 星河台, URL: https://live2.creacast.com/museum-france/smil:museum-france.smil/master.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1278ms
Name: 星河台, URL: https://tvshops.bonus-tv.ru/cdn/shop24/tracks-v1a1/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1307ms
Name: 星河台, URL: https://virtues.es:1936/tvmaster/tvmaster/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1376ms
Name: 星河台, URL: https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b628000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1395ms
Name: 星河台, URL: https://cdn.cybercdn.live/HidabrootIL/Live97/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1457ms
Name: 星河台, URL: https://play.cdn.enetres.net/B9E570CFE54949C7ABB985D4F8F77F7F021/02267/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1485ms
Name: 星河台, URL: https://ss3.domint.net:3108/zol_str/vzol/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1517ms
Name: 星河台, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-reallifenz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1638ms
Name: 星河台, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-realwildnz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1672ms
Name: 星河台, URL: https://digicom.hls.iptvdc.com/motorstv/tracks-v1a1/mono.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1673ms
Name: 星河台, URL: https://toonixhls.wns.live/hls/stream.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1719ms
Name: 星河台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=205.164.56.130:1935/tvsur81/tvsur81/playlist.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1812ms
Name: 星河台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=st2.worldkast.com/8004/8004/chunklist_w1315793139.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1832ms
Name: 星河台, URL: http://30a-tv.com/music.m3u8?iptvm3uplaylists.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1860ms
Name: 星河台, URL: https://5f22d76e220e1.streamlock.net:443/primafree/primafree/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1871ms
Name: 星河台, URL: https://edge02.odtv.az/o8/bloomberg/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1966ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2092ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2095ms
Name: 星河台, URL: http://30a-tv.com/music.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2179ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-10800&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2230ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_4/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2230ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2231ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2252ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2254ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2259ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2260ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-18000&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2261ms
Name: 星河台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2424ms
Name: 星河台, URL: http://epg.112114.xyz/douyu/218859, Date: 03-30-2024, Resolution: None, Response Time: 3006ms
Name: 星河台, URL: http://mytv.dothome.co.kr/ch/catv/7.php, Date: 03-30-2024, Resolution: None, Response Time: 3767ms
Name: 凤凰中文, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 136ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 170ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 170ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/ctient/playlist.m3u8?tid=MA8A3069789530697895&ct=19193&tsum=20c49fe9e15ad366c6e32b141f03bf8a, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 175ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 177ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 184ms
Name: 凤凰中文, URL: https://bloomberg-bloomberg-2-nz.samsung.wurl.tv/playlist.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 318ms
Name: 凤凰中文, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/hbwshd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 982ms
Name: 凤凰中文, URL: http://jzlive.jztvnews.com:90/live/jzzh.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1083ms
Name: 凤凰中文, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1318ms
Name: 凤凰中文, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/hunanwshd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1346ms
Name: 凤凰中文, URL: http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 2335ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/sanlizhonghe/playlist.m3u8?ct=17874&tid=m3362167a08a014596868&tsum=4472a7c943b67bf52fe5e836ca9f3b6b, Date: 03-30-2024, Resolution: 1280x720, Response Time: 170ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/zhongshinews_twn/playlist.m3u8?tid=MD8D4836803548368035&ct=19226&tsum=a2f06c15a5e9c4dc67565c2b8598c8da, Date: 03-30-2024, Resolution: 1280x720, Response Time: 171ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/bositennis_twn/playlist.m3u8?tid=m60f4fd9da4d1&ct=18335&tsum=4d026bfb332da29886aa772f2e149edb, Date: 03-30-2024, Resolution: 1280x720, Response Time: 173ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd, Date: 03-30-2024, Resolution: 1280x720, Response Time: 186ms
Name: 凤凰中文, URL: http://live.cooltv.top/tv/tvb.php?id=0&hq, Date: 03-30-2024, Resolution: 1280x720, Response Time: 2252ms
Name: 凤凰中文, URL: https://rt-glb.rttv.com/live/rtnews/playlist_2500Kb.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 2578ms
Name: 凤凰中文, URL: https://live.cgtn.com/1000/prog_index.m3u8, Date: 03-30-2024, Resolution: 1024x576, Response Time: 319ms
Name: 凤凰中文, URL: https://bcovlive-a.akamaihd.net/773a2fa387914315ad11e6957cd54f6e/eu-central-1/5377161796001/playlist-all_dvr.m3u8, Date: 03-30-2024, Resolution: 960x540, Response Time: 575ms
Name: 凤凰中文, URL: http://80.94.54.42/fashiontv/stream/playlist.m3u8, Date: 03-30-2024, Resolution: 800x453, Response Time: 219ms
Name: 凤凰中文, URL: http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8, Date: 03-30-2024, Resolution: 800x453, Response Time: 521ms
Name: 凤凰中文, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 135ms
Name: 凤凰中文, URL: http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 145ms
Name: 凤凰中文, URL: https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 159ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/ttvnews_twn/playlist.m3u8?tid=MD9D1039476110394761&ct=19193&tsum=9f33349842788bfb7b0e90e93f7bf02c, Date: 03-30-2024, Resolution: None, Response Time: 171ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376, Date: 03-30-2024, Resolution: None, Response Time: 171ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec, Date: 03-30-2024, Resolution: None, Response Time: 171ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd, Date: 03-30-2024, Resolution: None, Response Time: 171ms
Name: 凤凰中文, URL: http://50.7.238.114:8278/ettvcaijing_twn/playlist.m3u8?tid=m999b5a0f7fca17599138&ct=17874&tsum=345085d2d6d4401fdb3da968dfee5a54, Date: 03-30-2024, Resolution: None, Response Time: 173ms
Name: 凤凰中文, URL: http://198.16.100.90:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d, Date: 03-30-2024, Resolution: None, Response Time: 174ms
Name: 凤凰中文, URL: https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 231ms
Name: 凤凰中文, URL: https://lds-realstories-samsungau.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 241ms
Name: 凤凰中文, URL: https://mst3k-roku.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 256ms
Name: 凤凰中文, URL: http://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 285ms
Name: 凤凰中文, URL: https://lds-realstories-plex.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 296ms
Name: 凤凰中文, URL: https://livestream.chdrstatic.com/e1bced8988f6a21da2206247c69538b6d4b12898ae8245c3a72f57e21384ccba/localnow/localnowlive/cheddardigital/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 306ms
Name: 凤凰中文, URL: https://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 447ms
Name: 凤凰中文, URL: http://221.1.210.106:8053/tsfile/live/0001_1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 583ms
Name: 凤凰中文, URL: https://canadaremar2.todostreaming.es/live/argentina-web.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 720ms
Name: 凤凰中文, URL: https://stream3.shopch.jp/HLS/master.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 763ms
Name: 凤凰中文, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xqjx8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 969ms
Name: 凤凰中文, URL: http://www.dalitv.com.tw:4568/live/dali/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 994ms
Name: 凤凰中文, URL: http://tntmsmotr.mediacdn.ru/cdn/smotr/playlist_sdhigh.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1091ms
Name: 凤凰中文, URL: https://tvtouringw.iptv-playoutcenter.de/tvtouringw/tvtouringw.stream_1/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1143ms
Name: 凤凰中文, URL: http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1176ms
Name: 凤凰中文, URL: https://epg.pw/stream/a3bc84227079241a67196b79f3d90384036fe9fe731c31c17ec59c278e1aeeb5.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1245ms
Name: 凤凰中文, URL: http://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1304ms
Name: 凤凰中文, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/dycjhd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1334ms
Name: 凤凰中文, URL: https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4, Date: 03-30-2024, Resolution: None, Response Time: 1399ms
Name: 凤凰中文, URL: http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1447ms
Name: 凤凰中文, URL: https://epg.pw/stream/8dfba96bc982678318317e64a171da760c42ff4509d786be4a7391398301e296.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1519ms
Name: 凤凰中文, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione/chunklist_b180000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1591ms
Name: 凤凰中文, URL: http://live4.tdm.com.mo/ch6/_definst_/hd_ch6.live/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1611ms
